buy_now,spot,ladder,hedge
26456318.3347463,24900742.061695196,24919720.235928595,25529240.040784225
26456318.3347463,25413574.54618474,25633360.107362997,25683089.786131084
26456318.3347463,25447926.13732165,25583966.743565008,25693395.26347216
26456318.3347463,25652179.3599394,25434740.769696876,25754671.23025748
26456318.3347463,26384674.2618429,25904336.991043452,25974419.700828534
26456318.3347463,25033248.81543109,25871201.124480665,25568992.066904992
26456318.3347463,26805169.03204053,27228291.660851642,26100568.131887823
26456318.3347463,25079308.571183056,25382178.08119946,25582809.99363058
26456318.3347463,27540169.44219032,26338916.800949425,26321068.25493276
26456318.3347463,26116516.364022873,27090686.92472458,25893972.331482526
26456318.3347463,26205908.587910336,26614839.393125396,25920789.998648763
26456318.3347463,25487984.199064355,25204892.970754176,25705412.68199497
26456318.3347463,26737721.38466978,26485389.36162518,26080333.8376766
26456318.3347463,26918886.30346705,26774407.85344182,26134683.31331578
26456318.3347463,26134595.257246405,25974810.223267358,25899395.999449585
26456318.3347463,25650965.187508635,25522867.08438595,25754306.978528254
26456318.3347463,25725125.388474762,25745743.407921597,25776555.03881809
26456318.3347463,26326978.317047134,26126916.377710693,25957110.917389803
26456318.3347463,25059197.957290858,25545786.40734235,25576776.80946292
26456318.3347463,25462603.88623352,26185664.159211732,25697798.588145718
26456318.3347463,27581456.15987338,26893804.998088732,26333454.270237677
26456318.3347463,24685882.668812137,25740524.486256413,25464782.222919304
26456318.3347463,26157315.623493753,26418180.5324268,25906212.10932379
26456318.3347463,26292369.821731348,25838699.307814073,25946728.368795067
26456318.3347463,25343627.048734765,25277551.450982206,25662105.536896095
26456318.3347463,26283999.540761344,26305978.266189672,25944217.284504063
26456318.3347463,25160074.891398907,25361567.670188017,25607039.889695335
26456318.3347463,25652492.272667088,25993685.74830901,25754765.10407579
26456318.3347463,26639807.417513482,26658355.393298775,26050959.64752971
26456318.3347463,25922646.602800146,26626472.58675495,25835811.403115705
26456318.3347463,25825211.96399056,26193152.452572882,25806581.011472832
26456318.3347463,25901673.439486627,25377632.842073645,25829519.454121653
26456318.3347463,25615189.460058663,25937229.478029024,25743574.26029326
26456318.3347463,23938722.68313908,24683222.79049264,25240634.227217387
26456318.3347463,25752015.846759085,25948832.52680285,25784622.176303387
26456318.3347463,25949772.39904525,27156433.108756214,25843949.14198924
26456318.3347463,26814596.77018545,26659894.29163384,26103396.4533313
26456318.3347463,25286243.78530946,25796569.02107193,25644890.557868503
26456318.3347463,25994118.89518041,25345509.723722186,25857253.090829786
26456318.3347463,25607882.21703878,26196091.919317577,25741382.087387297
26456318.3347463,25938582.18506412,24827817.53080107,25840592.0777949
26456318.3347463,26323861.149174288,25426420.286179595,25956175.76702795
26456318.3347463,26400654.094119653,27177046.08763939,25979213.650511563
26456318.3347463,26863232.69628647,26112927.09772627,26117987.2311616
26456318.3347463,25452978.814802002,26098555.94811015,25694911.066716265
26456318.3347463,24432936.358596873,25365080.273467906,25388898.329854727
26456318.3347463,25340979.69391807,25736588.06592398,25661311.330451086
26456318.3347463,27125857.37244101,26731669.574118443,26196774.634007968
26456318.3347463,25481259.183515243,25865774.391656946,25703395.177330237
26456318.3347463,25652597.9277722,25843094.547518462,25754796.800607324
26456318.3347463,25570347.4579861,25490978.41941767,25730121.659671493
26456318.3347463,26133395.141434997,26384555.235684358,25899035.964706164
26456318.3347463,25942639.734269697,26179944.91909816,25841809.342556573
26456318.3347463,25302135.49232007,25873115.38984619,25649658.069971684
26456318.3347463,26148381.27434688,25708655.521150894,25903531.804579727
26456318.3347463,25285390.82288176,25831652.938402012,25644634.66914019
26456318.3347463,25600892.39193944,25059772.586157136,25739285.139857493
26456318.3347463,25440701.983406827,25748102.96029391,25691228.01729771
26456318.3347463,25436494.995429605,25823874.79442277,25689965.920904547
26456318.3347463,26660149.88374979,25608993.111242663,26057062.3874006
26456318.3347463,25039639.639827468,26335419.41712767,25570909.314223904
26456318.3347463,26231821.946547277,26359439.33163997,25928564.006239846
26456318.3347463,25249415.904969983,26229062.072234016,25633842.19376666
26456318.3347463,25822856.51540231,25945386.70792419,25805874.37689636
26456318.3347463,26925941.379096016,26761053.15765291,26136799.836004466
26456318.3347463,25680253.394453093,26087089.34201787,25763093.440611593
26456318.3347463,25176829.848828755,24885428.491482504,25612066.37692429
26456318.3347463,25255129.65897944,26058705.95610319,25635556.319969498
26456318.3347463,25954786.66695216,25878334.105673905,25845453.42236131
26456318.3347463,26214574.623407546,25958697.447617307,25923389.809297927
26456318.3347463,25488514.86591473,25845957.58803463,25705571.882050082
26456318.3347463,25432109.424020667,26334355.51573002,25688650.249481864
26456318.3347463,25930276.579540126,26364482.734560575,25838100.396137703
26456318.3347463,24818830.939053588,25261007.898468677,25504666.70399174
26456318.3347463,25315605.118192308,25681259.84341517,25653698.957733355
26456318.3347463,25212569.70402891,25577464.573399562,25622788.333484337
26456318.3347463,25149766.689429786,25569048.882786352,25603947.429104596
26456318.3347463,26245483.753563315,25627971.832215823,25932662.548344657
26456318.3347463,24695876.196773767,25785886.03493311,25467780.281307794
26456318.3347463,26921666.322764028,26973793.00360954,26135517.319104873
26456318.3347463,27348077.235008534,26322768.288612034,26263440.592778224
26456318.3347463,26520048.74788528,26602063.723609008,26015032.046641245
26456318.3347463,25847088.822427165,26086463.041903183,25813144.069003813
26456318.3347463,25841061.01790537,25896533.640351526,25811335.727647275
26456318.3347463,26550968.830736913,25631799.750926223,26024308.071496736
26456318.3347463,25880839.33477716,26999140.492066123,25823269.222708814
26456318.3347463,24820512.98627662,24939001.782302797,25505171.31815865
26456318.3347463,25226635.364887197,25810515.22308275,25627008.03174182
26456318.3347463,25846441.66292126,26169178.516330212,25812949.92115204
26456318.3347463,25781963.039839335,25598670.022560187,25793606.334227465
26456318.3347463,24828334.552160427,25382640.47746464,25507517.78792379
26456318.3347463,24681794.2058867,25798065.80718084,25463555.68404167
26456318.3347463,26672794.81975825,26898523.703192964,26060855.86820314
26456318.3347463,26074245.983951546,25704551.205482446,25881291.217461128
26456318.3347463,24479902.037138525,26136058.851724744,25402988.03341722
26456318.3347463,25670500.67161547,25032856.31387574,25760167.623760305
26456318.3347463,26118732.385138575,24918341.050479364,25894637.137817234
26456318.3347463,25711424.588634044,26078986.042866133,25772444.798865877
26456318.3347463,24879572.270438105,25910207.514378686,25522889.103407092
26456318.3347463,26462263.143144574,26383874.0286674,25997696.365219034
26456318.3347463,27330677.577799194,27027031.70511919,26258220.695615422
26456318.3347463,25440961.20212447,25755244.891762525,25691305.782913007
26456318.3347463,25197082.185838215,26121260.145885892,25618142.07802713
26456318.3347463,25578313.83763445,25347814.201370794,25732511.573565997
26456318.3347463,24916125.819292217,25062050.09037025,25533855.168063328
26456318.3347463,25221591.866458587,25740947.358327,25625494.982213236
26456318.3347463,24702366.044814043,25063402.673062127,25469727.235719875
26456318.3347463,26651344.849217974,25980443.301321223,26054420.877041057
26456318.3347463,26253386.06003599,25505942.245479614,25935033.240286462
26456318.3347463,25322053.97282345,25238515.46953168,25655633.614122696
26456318.3347463,26104120.526811786,26033350.175041668,25890253.5803192
26456318.3347463,25901014.277245805,26214019.7562885,25829321.705449406
26456318.3347463,25355429.680719413,25875392.826645803,25665646.326491486
26456318.3347463,26102138.01341766,26748389.06468533,25889658.826300964
26456318.3347463,25292804.37604846,26166742.15367177,25646858.735090204
26456318.3347463,25212125.463147722,24821845.065539367,25622655.06121998
26456318.3347463,26232460.36430057,24638818.41653183,25928755.531565838
26456318.3347463,26592276.0870483,25565724.831537127,26036700.248390153
26456318.3347463,25163763.37995288,24746800.014762163,25608146.436261527
26456318.3347463,25500881.612810515,25830705.069969993,25709281.906118818
26456318.3347463,26290682.29096902,26481052.780490212,25946222.10956637
26456318.3347463,25624430.177191637,26755626.482530978,25746346.475433156
26456318.3347463,26084956.124606445,26730755.398899257,25884504.2596576
26456318.3347463,25317498.476657905,25629462.32594283,25654266.965273034
26456318.3347463,25581835.1415663,24846544.774480827,25733567.964745555
26456318.3347463,26379053.50886255,27519657.920300774,25972733.47493443
26456318.3347463,26021334.53135895,25883533.79562366,25865417.781683348
26456318.3347463,24758490.23302909,26092515.8204275,25486564.49218439
26456318.3347463,26547527.902942747,26459730.383872136,26023275.793158486
26456318.3347463,27138478.05859161,25899452.47392002,26200560.839853145
26456318.3347463,24740554.48036944,25618858.838660553,25481183.766386494
26456318.3347463,26268230.734423243,25850237.332597565,25939486.642602637
26456318.3347463,26051015.08996474,25660182.704045195,25874321.949265085
26456318.3347463,25881499.64544976,25676096.5367342,25823467.315910593
26456318.3347463,26111023.33055804,25989630.86304261,25892324.421443075
26456318.3347463,26516843.659027807,26048919.119257003,26014070.519984007
26456318.3347463,26196420.52345631,25918657.056824196,25917943.579312555
26456318.3347463,26805571.08263827,26424281.274173867,26100688.747067146
26456318.3347463,25682158.867687464,25649637.465013683,25763665.0825819
26456318.3347463,25981687.302066676,26747816.1350918,25853523.612895668
26456318.3347463,25476012.98260543,26037684.67593594,25701821.317057293
26456318.3347463,25349869.248008788,25519797.643603068,25663978.1966783
26456318.3347463,26371971.008515652,26056505.97865905,25970608.72483036
26456318.3347463,26022025.851710975,26334517.86258187,25865625.177788958
26456318.3347463,25192235.52293312,26107921.777170725,25616688.0791556
26456318.3347463,26867872.56754101,26393590.814122267,26119379.192537967
26456318.3347463,25960831.26182521,25804950.017656412,25847266.800823227
26456318.3347463,26695947.63906923,26566196.449812446,26067801.713996433
26456318.3347463,26053635.409862194,25933154.105942316,25875108.045234323
26456318.3347463,24761662.057174373,25529803.35946285,25487516.039427973
26456318.3347463,26711599.705107972,26167358.250901546,26072497.333808057
26456318.3347463,25361293.090484977,24613104.432218894,25667405.34942116
26456318.3347463,26328497.80761741,26490102.06522917,25957566.76456089
26456318.3347463,25082073.831674792,24766786.88125653,25583639.571778104
26456318.3347463,26621437.196588717,25861839.57858312,26045448.581252277
26456318.3347463,25694179.832920592,26104541.811484087,25767271.37215184
26456318.3347463,25994573.24226951,26521328.060584866,25857389.394956514
26456318.3347463,24656459.798007254,24085170.240061432,25455955.36167784
26456318.3347463,25797116.04606857,26007804.808726374,25798152.236096233
26456318.3347463,27350676.311625347,25945567.135591723,26264220.31576327
26456318.3347463,26565835.7292379,26210178.664895847,26028768.14104703
26456318.3347463,26446619.99614057,25852378.716874007,25993003.421117835
26456318.3347463,26082166.662567846,26248125.212293483,25883667.42104602
26456318.3347463,27731304.7981743,27301994.583886854,26378408.861727953
26456318.3347463,25197778.2629741,24943465.932310093,25618350.901167892
26456318.3347463,25302644.594784327,26226815.207560174,25649810.80071096
26456318.3347463,25349940.10291572,26621651.805132277,25663999.45315038
26456318.3347463,25250039.07755946,26627925.144123383,25634029.1455435
26456318.3347463,25590821.179350216,24609327.825382024,25736263.776080728
26456318.3347463,26192294.570744652,26500157.093814697,25916705.79349906
26456318.3347463,26422816.825300407,25824315.59639284,25985862.469865784
26456318.3347463,25395664.016655818,25736193.159960393,25677716.62727241
26456318.3347463,26176081.41358333,26446987.24193873,25911841.846350662
26456318.3347463,25283747.914953656,26088732.88815139,25644141.79676176
26456318.3347463,25831206.683591217,25335765.441177964,25808379.42735303
26456318.3347463,25187811.301434025,26225578.447199225,25615360.81270587
26456318.3347463,25848430.897990294,25395067.922447957,25813546.69167275
26456318.3347463,27205713.755145572,26232400.762129135,26220731.548819333
26456318.3347463,25604528.137996398,25994988.32447866,25740375.86367458
26456318.3347463,25802652.521741934,26123453.663330425,25799813.178798243
26456318.3347463,26310534.535949834,26413003.142036505,25952177.783060614
26456318.3347463,24679037.72813035,24922357.19325001,25462728.74071477
26456318.3347463,26762067.603539873,26266256.386227503,26087637.703337625
26456318.3347463,25477983.326826982,25505524.50237816,25702412.42032376
26456318.3347463,26246424.924672186,26611982.64005157,25932944.89967732
26456318.3347463,25418508.20800642,25316033.23094579,25684569.88467759
26456318.3347463,25541791.722630043,25191983.365664378,25721554.939064674
26456318.3347463,27051254.16244375,25991664.009589538,26174393.671008788
26456318.3347463,25558071.41022876,25577252.7488852,25726438.84534429
26456318.3347463,26442076.801604602,26300722.683852967,25991640.462757044
26456318.3347463,26248887.56424839,25653598.94999536,25933683.69155018
26456318.3347463,26792308.801028065,26932634.801070996,26096710.062584084
26456318.3347463,25782996.048016407,26231378.963548917,25793916.236680586
26456318.3347463,25518082.35802799,26664565.39497709,25714442.12968406
26456318.3347463,26040806.396507747,26110867.56243263,25871259.341227986
26456318.3347463,26248200.377592362,27563302.155365895,25933477.535553373
26456318.3347463,25499013.95325621,26276817.93657125,25708721.608252525
26456318.3347463,25510637.818439387,24946416.70295279,25712208.76780748
26456318.3347463,26562862.603605017,26339412.722751524,26027876.203357168
26456318.3347463,24702255.23089903,25068053.138257604,25469693.99154537
26456318.3347463,26066184.99602668,26718006.556151364,25878872.921083666
26456318.3347463,25602076.928455018,26316341.528007723,25739640.50081217
26456318.3347463,25954069.219842464,25821086.80904621,25845238.188228402
26456318.3347463,26281696.257622816,25735330.04836402,25943526.299562506
26456318.3347463,26272032.963217653,26122441.3647596,25940627.31124096
26456318.3347463,25680721.693144053,25493704.7122758,25763233.93021888
26456318.3347463,26164353.587898396,25958752.242109552,25908323.498645183
26456318.3347463,25219098.76002793,24946101.646082856,25624747.050284043
26456318.3347463,26081618.100516647,26498118.054154713,25883502.852430657
26456318.3347463,26220550.644641384,26033905.9215019,25925182.61566808
26456318.3347463,24520387.803069264,24425143.82516492,25415133.763196442
26456318.3347463,24933941.529130712,26415846.52483462,25539199.881014876
26456318.3347463,25798785.535456352,26849989.779709477,25798653.082912568
26456318.3347463,25569521.355668835,25688180.726724535,25729873.828976315
26456318.3347463,27146956.04927692,26695865.44115891,26203104.237058736
26456318.3347463,25083570.777022168,25282348.229970388,25584088.655382313
26456318.3347463,26172243.007025003,26441711.369826112,25910690.324383162
26456318.3347463,26127748.736000497,26513749.60284677,25897342.043075815
26456318.3347463,25179472.63957768,25780418.789305508,25612859.21414897
26456318.3347463,26404283.313116327,27296866.350738242,25980302.416210562
26456318.3347463,25917012.77296996,25636364.449164484,25834121.25416665
26456318.3347463,26570117.887607872,25719202.857432824,26030052.788558025
26456318.3347463,25566774.77854869,25068850.013098657,25729049.855840273
26456318.3347463,26050093.00634332,25631509.692740176,25874045.32417866
26456318.3347463,25254497.077260856,26155847.785973407,25635366.54545392
26456318.3347463,26192682.489436746,26191909.357080873,25916822.16910669
26456318.3347463,26930222.71240993,26271942.8032083,26138084.23599864
26456318.3347463,25771054.181090385,26474001.545010615,25790333.676602777
26456318.3347463,26095526.3704568,27481923.677414127,25887675.333412703
26456318.3347463,25410856.191197805,25962561.422173783,25682274.279635005
26456318.3347463,24841858.916082554,25817503.816105884,25511575.09710043
26456318.3347463,25151138.52271177,25262524.310850695,25604358.979089193
26456318.3347463,26992621.793827057,27280000.371320646,26156803.960423782
26456318.3347463,25327161.382643618,25583049.220673136,25657165.837068748
26456318.3347463,25425453.076807946,25349765.751796845,25686653.34531805
26456318.3347463,25199045.376408003,25381612.230620116,25618731.035198063
26456318.3347463,25946101.79687179,27033542.1137831,25842847.9613372
26456318.3347463,24814990.941332713,25183779.896203294,25503514.704675477
26456318.3347463,25772079.703194827,25312589.50803525,25790641.33323411
26456318.3347463,27761872.83410622,27616155.45842684,26387579.27250753
26456318.3347463,25867963.380341716,26596952.65667957,25819406.43637818
26456318.3347463,24970544.19423549,25543192.56989411,25550180.68054631
26456318.3347463,25180303.507924963,25468522.855445582,25613108.474653155
26456318.3347463,26011315.81327942,25625177.499288924,25862412.16625949
26456318.3347463,27289164.4935252,26046024.278997216,26245766.770333223
26456318.3347463,26851548.568766512,25895036.932761256,26114481.992905617
26456318.3347463,27220658.836303167,26496994.69252717,26225215.073166616
26456318.3347463,26078433.893668585,26450750.14565111,25882547.590376236
26456318.3347463,26437266.754553482,26385021.802879125,25990197.448641706
26456318.3347463,26143456.675512064,26270793.109023653,25902054.424929284
26456318.3347463,25093359.753572565,25198317.486877214,25587025.348347433
26456318.3347463,25364477.024170287,25659757.86312856,25668360.529526748
26456318.3347463,26980788.553298272,26671984.015010484,26153253.988265146
26456318.3347463,25760129.078652672,23584526.1429918,25787056.145871464
26456318.3347463,24777206.215341214,25786504.578319646,25492179.286878027
26456318.3347463,26540436.607824057,25525369.41159951,26021148.404622883
26456318.3347463,24081038.416700467,25584903.82867272,25283328.9472858
26456318.3347463,25642378.491595402,25518014.50389293,25751730.969754286
26456318.3347463,26482672.008659594,26182554.6423051,26003819.024873544
26456318.3347463,26393681.766263388,26503702.029738016,25977121.95215468
26456318.3347463,25953697.245923944,25529168.71649293,25845126.596052848
26456318.3347463,24991036.472228236,26016735.784577355,25556328.363944136
26456318.3347463,25791286.781940423,25704608.60612976,25796403.456857793
26456318.3347463,25750141.987540513,25205269.575118702,25784060.01853782
26456318.3347463,26303498.72311771,24955633.59546498,25950067.039210975
26456318.3347463,25674354.616738506,25802290.062878657,25761323.807297215
26456318.3347463,25018274.514145892,25438228.052927103,25564499.776519433
26456318.3347463,25380481.190656945,25694260.89780465,25673161.779472746
26456318.3347463,25795884.687530324,27380979.110194832,25797782.82853476
26456318.3347463,26938004.30500739,27555348.752942037,26140418.71377788
26456318.3347463,24892600.47367541,25241601.183168236,25526797.564378284
26456318.3347463,25194804.487982728,25214087.610320356,25617458.768670484
26456318.3347463,26851932.616366073,26384391.72609417,26114597.207185484
26456318.3347463,25784883.441468023,26484269.896860477,25794482.45471607
26456318.3347463,26276327.51273304,25688941.77346118,25941915.676095575
26456318.3347463,26724542.477283567,26028969.10413635,26076380.165460736
26456318.3347463,25617714.76553117,25781840.538699467,25744331.851935014
26456318.3347463,24838568.096139275,26015115.688493416,25510587.851117447
26456318.3347463,25417118.07989897,25913334.080839373,25684152.846245356
26456318.3347463,24334525.768953227,24894415.712029353,25359375.15296163
26456318.3347463,26191093.629130695,26273015.53360776,25916345.51101487
26456318.3347463,25545134.20604495,26076244.26253541,25722557.684089147
26456318.3347463,26502064.302491836,25547423.301384117,26009636.713023216
26456318.3347463,26659585.863030102,26671886.779175103,26056893.181184694
26456318.3347463,27098464.695995197,26642383.0924751,26188556.831074223
26456318.3347463,25499451.364842623,25363903.39824208,25708852.83172845
26456318.3347463,24400701.917983,26416605.671334025,25379227.99767056
26456318.3347463,27212759.685873844,26317802.98240802,26222845.328037817
26456318.3347463,25771470.639554188,25483971.457325116,25790458.61414192
26456318.3347463,25773499.703825425,25343195.200963613,25791067.333423294
26456318.3347463,26102413.988479428,25997474.455912095,25889741.61881949
26456318.3347463,24722641.002743855,26628331.17466332,25475809.723098822
26456318.3347463,26267410.618291013,26847833.458040413,25939240.607762966
26456318.3347463,25403673.370230798,25453149.147446025,25680119.433344904
26456318.3347463,27130659.41819994,25752666.159605633,26198215.24773565
26456318.3347463,25394719.47091758,25667191.8717375,25677433.263550937
26456318.3347463,24930830.676936433,25298496.29054872,25538266.625356592
26456318.3347463,26785543.855265893,26540210.669170495,26094680.578855433
26456318.3347463,26401806.50529359,25840953.04328252,25979559.37386374
26456318.3347463,24924781.889507134,24947284.39553504,25536451.989127804
26456318.3347463,25409881.592489123,25903626.71952498,25681981.900022402
26456318.3347463,24582947.220631674,24370433.475000087,25433901.588465165
26456318.3347463,26689589.450427167,26627300.323970057,26065894.257403813
26456318.3347463,24849960.870311044,26237959.230199527,25514005.683368973
26456318.3347463,26197569.612491034,26437027.08376107,25918288.306022972
26456318.3347463,25751734.25020258,25977665.08349063,25784537.69733644
26456318.3347463,26892408.77790229,26235005.40612404,26126740.055646352
26456318.3347463,26985999.37481331,26487862.396261197,26154817.234719656
26456318.3347463,24383191.86139568,25789310.653042644,25373974.98069437
26456318.3347463,25799935.447570633,26298806.795967847,25798998.056546852
26456318.3347463,26474139.771121122,25935747.225126684,26001259.353612
26456318.3347463,26569813.263848595,26067401.07593728,26029961.40143024
26456318.3347463,27079924.001817513,26184513.491923362,26182994.622820918
26456318.3347463,25896963.120347396,25084858.203907363,25828106.35837988
26456318.3347463,24427540.602880605,25125812.02616328,25387279.603139844
26456318.3347463,26775731.737221986,26367099.656371053,26091736.94344226
26456318.3347463,25181126.805317756,25992605.866896875,25613355.46387099
26456318.3347463,24660066.599199586,25545581.70627643,25457037.402035538
26456318.3347463,26420546.32468794,25634604.765753902,25985181.319682047
26456318.3347463,26935811.188056808,25763426.046477992,26139760.778692707
26456318.3347463,26440664.684394687,26317755.081958864,25991216.82759407
26456318.3347463,23941679.03791218,25731355.699787363,25241521.13364932
26456318.3347463,25936890.468339503,25690216.21527479,25840084.56277751
26456318.3347463,26774797.09374863,26401351.67876421,26091456.55040025
26456318.3347463,25916940.008639447,25815332.485010922,25834099.424867496
26456318.3347463,24766548.57877009,24841739.056882147,25488981.995906692
26456318.3347463,25510272.13700341,26305622.891960826,25712099.063376687
26456318.3347463,25653369.0544992,26305124.66436965,25755028.138625424
26456318.3347463,25958941.5560485,25809011.223589677,25846699.889090214
26456318.3347463,24345189.130329892,26023545.03316603,25362574.161374632
26456318.3347463,26444306.863877073,26627905.72132708,25992309.481438786
26456318.3347463,26131347.525490373,26594422.61708687,25898421.679922774
26456318.3347463,27388077.652715594,27045587.740174428,26275440.71809034
26456318.3347463,24051978.09389656,25290493.117248196,25274610.85044463
26456318.3347463,25613600.165677693,25278445.694065407,25743097.47197897
26456318.3347463,25409088.172112666,25816147.166003518,25681743.873909466
26456318.3347463,25713162.013924055,25300629.973213065,25772966.02645288
26456318.3347463,27325731.165103637,26906220.46373755,26256736.771806754
26456318.3347463,25974476.612601977,25790232.39706659,25851360.406056255
26456318.3347463,27498049.194972426,25845966.958267007,26308432.18076739
26456318.3347463,26177356.40940765,25156708.422483113,25912224.34509796
26456318.3347463,25971528.118076682,25375021.780315388,25850475.85769867
26456318.3347463,25859204.564728275,25800216.2263776,25816778.791694146
26456318.3347463,26328064.062073752,25899171.863608383,25957436.640897788
26456318.3347463,25039908.42436289,25368755.879994735,25570989.94958453
26456318.3347463,25385277.529787578,25900297.26046746,25674600.681211937
26456318.3347463,26309516.522334263,27310286.74965851,25951872.378975943
26456318.3347463,24803887.316633146,25678218.59016358,25500183.61726561
26456318.3347463,25149634.08842919,26372669.291710522,25603907.64880442
26456318.3347463,25463377.089201078,25825218.53042083,25698030.54903599
26456318.3347463,26637597.907081578,26050080.716369588,26050296.794400137
26456318.3347463,25495498.227293964,26664250.76312188,25707666.89046385
26456318.3347463,25734305.698755857,26068127.217764758,25779309.13190242
26456318.3347463,25373151.5209903,26652327.770137504,25670962.878572755
26456318.3347463,26739482.33418567,26971704.08392787,26080862.122531366
26456318.3347463,26702568.644931555,26094700.119994324,26069788.01575513
26456318.3347463,26791377.618272364,25053205.883508552,26096430.707757372
26456318.3347463,27776644.329124074,27048589.831453547,26392010.721012887
26456318.3347463,25762493.963886227,25673183.751869395,25787765.61144153
26456318.3347463,25978859.570603333,25087953.515859313,25852675.293456662
26456318.3347463,25073810.95812404,25357789.431015346,25581160.709712878
26456318.3347463,25016910.39841286,25176844.549943224,25564090.541799523
26456318.3347463,26675006.222804353,26612953.279722966,26061519.28911697
26456318.3347463,26052024.832672633,25871895.50680245,25874624.87207745
26456318.3347463,26235084.78241364,26707698.00247357,25929542.856999755
26456318.3347463,25982820.203532636,25953551.76174689,25853863.483335458
26456318.3347463,25105844.55657745,25754586.71338404,25590770.7892489
26456318.3347463,25221443.221880272,26418146.73816789,25625450.388839744
26456318.3347463,25677392.121278126,26005371.37274601,25762235.0586591
26456318.3347463,27430987.574209105,26962704.377586473,26288313.694538396
26456318.3347463,27340583.051562376,25695039.462830946,26261192.337744378
26456318.3347463,25625654.04422784,25982503.342945024,25746713.635544017
26456318.3347463,26788899.857794605,26181969.502649926,26095687.379614044
26456318.3347463,25948960.209144913,25799253.828336462,25843705.485019136
26456318.3347463,26184901.419894464,26155923.040659096,25914487.848244004
26456318.3347463,24898450.10666243,25712528.002200402,25528552.454274394
26456318.3347463,26744909.24201556,25170943.42251799,26082490.19488033
26456318.3347463,24739848.598204445,25953998.40261733,25480972.001737
26456318.3347463,25504852.635862738,26036750.712352015,25710473.213034485
26456318.3347463,26033297.37594352,25782816.986007262,25869006.63505872
26456318.3347463,25739344.15885292,26031526.421841014,25780820.66993154
26456318.3347463,26648861.94263748,26586614.123021226,26053676.00506691
26456318.3347463,25690597.95827698,25469838.769141883,25766196.80975876
26456318.3347463,26355003.946338236,27349046.013655055,25965518.606177136
26456318.3347463,26803660.127876874,26891668.216748063,26100115.460638724
26456318.3347463,25853553.404701695,26487446.14831029,25815083.443686172
26456318.3347463,26450845.231857188,25266848.71113884,25994270.99183282
26456318.3347463,26229622.242511958,24712114.106761646,25927904.09502925
26456318.3347463,24791717.765170224,26218095.278884172,25496532.75182673
26456318.3347463,26278566.774901237,26252184.197157558,25942587.454746034
26456318.3347463,26718682.954661686,26581336.50666005,26074622.30867417
26456318.3347463,26109071.889020868,25813386.30995742,25891738.988981925
26456318.3347463,25827614.376562875,26195674.20529305,25807301.735244527
26456318.3347463,25014126.11581794,24572993.03209485,25563255.257021047
26456318.3347463,26108379.576371025,26380954.98968782,25891531.295186974
26456318.3347463,26298127.689570934,25816874.134354513,25948455.729146942
26456318.3347463,26177886.909692667,26307483.70899806,25912383.495183464
26456318.3347463,27022679.941288255,26891417.603016287,26165821.40466214
26456318.3347463,26755148.435759805,26023574.09934506,26085561.953003608
26456318.3347463,26204019.407194473,26214466.75988858,25920223.244434007
26456318.3347463,24164468.29564368,24923613.170433387,25308357.910968766
26456318.3347463,25953171.323482856,26826572.809036512,25844968.819320522
26456318.3347463,25765430.223000675,26576040.801291022,25788646.489175864
26456318.3347463,24503138.180083565,25332351.57552875,25409958.876300734
26456318.3347463,25971318.641772784,26462110.991347805,25850413.0148075
26456318.3347463,25910082.852736373,26419899.558378525,25832042.278096575
26456318.3347463,25590104.84437706,25783226.742210805,25736048.875588782
26456318.3347463,25466324.651618995,25626454.94286166,25698914.81776136
26456318.3347463,25712418.920510642,24998348.520140156,25772743.098428853
26456318.3347463,26331355.979726113,26764368.427377354,25958424.216193497
26456318.3347463,26701592.813780144,25365881.273710214,26069495.266409706
26456318.3347463,26075442.078144576,25127813.833023854,25881650.045719035
26456318.3347463,25750542.28684741,26619468.929326918,25784180.108329885
26456318.3347463,24950116.549821474,24723599.60656448,25544052.387222104
26456318.3347463,26643794.423832458,26048164.88689321,26052155.7494254
26456318.3347463,25299208.377119184,24910433.961976208,25648779.935411416
26456318.3347463,25098257.425917387,25475218.663870145,25588494.65005088
26456318.3347463,24291394.276598483,25602773.253106896,25346435.705255207
26456318.3347463,25870969.18887707,25428486.779133867,25820308.178938784
26456318.3347463,25158679.959711064,25764611.39046014,25606621.41018898
26456318.3347463,25786042.702536285,25129410.6816947,25794830.233036548
26456318.3347463,25646528.980804987,25861823.15468688,25752976.11651716
26456318.3347463,25353675.553449437,26382205.486787286,25665120.088310495
26456318.3347463,26883888.230980158,27118469.23460006,26124183.89156971
26456318.3347463,25767948.72117716,25126881.436661713,25789402.03862881
26456318.3347463,25960466.70253501,26742372.068957977,25847157.433036167
26456318.3347463,24664350.250355735,24696065.15527522,25458322.497382384
26456318.3347463,27257495.655851074,26286185.825866055,26236266.119030986
26456318.3347463,27041462.45390243,25896683.35588585,26171456.158446394
26456318.3347463,25969021.977801714,25818542.892775342,25849724.01561618
26456318.3347463,24953812.13397641,26065560.319604214,25545161.06246859
26456318.3347463,27239016.759468187,26898290.510758422,26230722.45011612
26456318.3347463,27641816.290371712,26305849.817428812,26351562.309387177
26456318.3347463,23741431.61565958,25189978.503282055,25181446.906973537
26456318.3347463,26870992.410244647,25871222.560818974,26120315.145349056
26456318.3347463,25595646.162263647,26257380.20417939,25737711.270954758
26456318.3347463,26612534.89623936,25624738.61922531,26042777.891147472
